Atencion Level, Meditation Level, Blink, Life, Distance, Speed, Time played, Difficulty
0,0,0,3,6,5,8,easy
0,0,0,3,11,5,9,easy
0,0,0,3,16,5,10,easy
0,0,0,3,21,5,11,easy
0,0,0,3,26,5,12,easy
0,0,0,3,31,5,13,easy
0,0,0,3,36,5,14,easy
0,0,0,3,41,5,15,easy
0,0,0,3,46,5,16,easy
0,0,0,3,53,9,974231,17,easy
0,0,0,3,63,9,999996,18,easy
0,0,0,3,73,9,999996,19,easy
0,0,0,3,83,9,999996,20,easy
0,0,0,3,93,9,999996,21,easy
0,0,0,3,103,9,999996,22,easy
0,0,0,3,113,9,999996,23,easy
0,0,0,3,123,9,999996,24,easy
0,0,0,3,133,9,999996,25,easy
0,0,0,3,143,9,999996,26,easy
0,0,0,3,153,9,999996,27,easy
0,0,0,2,163,9,999996,28,easy
0,0,0,2,173,9,999996,29,easy
0,0,0,1,183,9,999996,30,easy
0,0,0,1,193,9,999996,31,easy
0,0,0,1,203,9,999996,32,easy
0,0,0,0,206,9,999807,33,easy
0,0,0,0,206,9,999996,34,easy
