Atencion Level, Meditation Level, Blink, Life, Distance, Speed, Time played, Difficulty
0,0,0,3,5,5,37,easy
0,0,0,3,10,5,38,easy
0,0,0,3,15,5,39,easy
0,0,0,3,20,5,40,easy
0,0,0,3,25,5,41,easy
0,0,0,3,30,5,42,easy
0,0,0,3,35,5,43,easy
0,0,0,3,40,5,44,easy
0,0,0,3,45,5,45,easy
0,0,0,3,50,8,062898,46,easy
0,0,0,3,60,9,999996,47,easy
0,0,0,3,70,9,999996,48,easy
0,0,0,3,80,9,999996,49,easy
0,0,0,3,90,9,999996,50,easy
0,0,0,3,100,9,999996,51,easy
0,0,0,3,110,9,999996,52,easy
0,0,0,3,120,9,999996,53,easy
0,0,0,3,130,9,999996,54,easy
0,0,0,3,140,9,999996,55,easy
