Atencion Level, Meditation Level, Blink, Life, Distance, Speed, Time played, Difficulty
0,0,0,3,7,5,1,easy
0,0,0,3,12,5,2,easy
0,0,0,3,17,5,3,easy
0,0,0,3,22,5,4,easy
0,0,0,3,27,5,5,easy
0,0,0,3,32,5,6,easy
0,0,0,3,37,5,7,easy
0,0,0,3,42,5,8,easy
0,0,0,3,47,5,9,easy
0,0,0,3,54,9,983093,10,easy
0,0,0,3,64,9,999996,11,easy
0,0,0,3,74,9,999996,12,easy
0,0,0,3,84,9,999996,13,easy
0,0,0,3,94,9,999996,14,easy
0,0,0,3,104,9,999996,15,easy
0,0,0,3,114,9,999996,16,easy
0,0,0,3,124,9,999996,17,easy
0,0,0,3,134,9,999996,18,easy
0,0,0,3,144,9,999996,19,easy
0,0,0,3,154,9,999996,20,easy
0,0,0,3,164,9,999996,21,easy
0,0,0,3,174,9,999996,22,easy
0,0,0,3,184,9,999996,23,easy
0,0,0,3,194,9,999996,24,easy
0,0,0,3,204,9,999996,25,easy
0,0,0,3,214,9,999996,26,easy
0,0,0,3,224,9,999996,27,easy
0,0,0,3,234,9,999996,28,easy
0,0,0,3,244,9,999996,29,easy
0,0,0,3,254,9,999996,30,easy
0,0,0,3,264,9,999996,31,easy
