Atencion Level, Meditation Level, Blink, Life, Distance, Speed, Time played, Difficulty
0,0,0,3,6,5,3,easy
0,0,0,3,11,5,4,easy
0,0,0,3,16,5,5,easy
0,0,0,3,21,5,6,easy
0,0,0,3,26,5,7,easy
0,0,0,3,31,5,8,easy
0,0,0,3,36,5,9,easy
0,0,0,3,42,5,10,easy
0,0,0,3,47,5,11,easy
0,0,0,3,53,9,860936,12,easy
0,0,0,3,63,9,999972,13,easy
0,0,0,3,73,9,999996,14,easy
0,0,0,3,83,9,999996,15,easy
0,0,0,3,93,9,999996,16,easy
0,0,0,3,103,9,999996,17,easy
0,0,0,3,113,9,999996,18,easy
0,0,0,3,124,9,999996,19,easy
0,0,0,3,134,9,999996,20,easy
0,0,0,3,144,9,999996,21,easy
0,0,0,3,154,9,999996,23,easy
0,0,0,3,164,9,999996,24,easy
0,0,0,3,174,9,999996,25,easy
0,0,0,3,184,9,999996,26,easy
0,0,0,3,194,9,999996,27,easy
0,0,0,3,204,9,999996,28,easy
0,0,0,3,214,9,999996,29,easy
0,0,0,1,224,9,999996,30,easy
0,0,0,1,234,9,999996,31,easy
0,0,0,0,235,9,994925,32,easy
0,0,0,0,235,9,999996,33,easy
0,0,0,0,235,9,999996,34,easy
0,0,0,0,235,9,999996,35,easy
0,0,0,0,235,9,999996,36,easy
0,0,0,0,235,9,999996,36,easy
